,borough,block,lot,lat,lng,address
307,Manhattan,476,62,40.7236854,-74.0036405,"515 Broome St, New York, NY 10013, USA"
308,Manhattan,477,68,40.7238726,-74.0054611,"56 Watts St, New York, NY 10013, USA"
309,Manhattan,481,1,40.715004,-73.9792478,"404 Broome St, New York, NY 10002, USA"
310,Manhattan,482,1,40.7214408,-73.998748,"428 Broome St, New York, NY 10013, USA"
311,Manhattan,482,16,40.7226644,-73.9979806,"73 Crosby St, New York, NY 10012, USA"
312,Manhattan,483,17,40.72272,-73.9986533,"528 Broadway, New York, NY 10012, USA"
313,Manhattan,484,3,40.7226983,-74.0002553,"98 Mercer St, New York, NY 10012, USA"
314,Manhattan,484,24,40.722223,-73.9998477,"497 Broadway, New York, NY 10012, USA"
315,Manhattan,485,22,40.7232843,-74.0001278,"93 Mercer St, New York, NY 10012, USA"
316,Manhattan,486,11,40.7239175,-74.0010105,"136 Spring St, New York, NY 10012, USA"
317,Manhattan,487,1,40.7232837,-74.0024281,"490 Broome St, New York, NY 10013, USA"
318,Manhattan,487,8,40.7235871,-74.0025504,"377 W Broadway, New York, NY 10013, USA"
319,Manhattan,487,10,40.7236408,-74.002273,"381 W Broadway, New York, NY 10012, USA"
320,Manhattan,488,3,40.723954,-74.003099,"58 Thompson St, New York, NY 10012, USA"
321,Manhattan,493,41,40.7223146,-73.9944888,"207 Elizabeth St, New York, NY 10012, USA"
322,Manhattan,494,15,40.7230213,-73.9956564,"246 Mulberry St, New York, NY 10012, USA"
323,Manhattan,495,22,40.7232578,-73.9958496,"255 Mulberry St, New York, NY 10012, USA"
324,Manhattan,495,33,40.7226813,-73.9959894,"233 Mulberry St, New York, NY 10012, USA"
325,Manhattan,496,1,40.7231356,-73.9973596,"85 Crosby St, New York, NY 10012, USA"
326,Manhattan,496,36,40.7225542,-73.9974981,"69 Spring St, New York, NY 10012, USA"
327,Manhattan,496,40,40.7229026,-73.9975563,"77 Crosby St, New York, NY 10012, USA"
328,Manhattan,497,1,40.7231864,-73.9986703,"534 Broadway, New York, NY 10012, USA"
329,Manhattan,497,4,Not Found,,
330,Manhattan,497,9,40.7235407,-73.998168,"548 Broadway, New York, NY 10012, USA"
331,Manhattan,497,18,40.729813,-73.997884,"566 Broadway, New York, NY 10012, USA"
332,Manhattan,498,7,40.7242443,-73.9982349,"563 Broadway, New York, NY 10012, USA"
333,Manhattan,499,7,40.7245134,-73.9995404,"110 Greene St, New York, NY 10012, USA"
334,Manhattan,499,37,40.7236139,-73.999586,"107 Mercer St, New York, NY 10012, USA"
335,Manhattan,501,12,40.7255716,-74.0008918,"142 Prince St, New York, NY 10012, USA"
336,Manhattan,501,15,40.7255531,-74.0005784,"136 Prince St, New York, NY 10012, USA"
337,Manhattan,502,25,40.7255169,-74.0014693,"434 W Broadway, New York, NY 10012, USA"
338,Manhattan,504,11,40.7262412,-74.0034544,"188 6th Ave, New York, NY 10013, USA"
339,Manhattan,505,31,40.7258207,-74.0044109,"161 6th Ave, New York, NY 10013, USA"
340,Manhattan,505,36,40.7256215,-74.0052038,"245 Spring St, New York, NY 10013, USA"
341,Manhattan,506,12,40.7269638,-74.004889,"38 Charlton St, New York, NY 10014, USA"
342,Manhattan,508,25,40.7243642,-73.9934912,"71 E Houston St, New York, NY 10012, USA"
343,Manhattan,509,26,40.7245528,-73.9945038,"55 E Houston St, New York, NY 10012, USA"
344,Manhattan,510,1,40.7241232,-73.9965747,"113 Crosby St, New York, NY 10012, USA"
345,Manhattan,511,6,40.7245272,-73.9969976,"582 Broadway, New York, NY 10012, USA"
346,Manhattan,511,8,40.7248447,-73.9971065,"590 Broadway, New York, NY 10012, USA"
347,Manhattan,511,12,40.7249194,-73.9968808,"596 Broadway, New York, NY 10012, USA"
348,Manhattan,511,15,40.7250377,-73.996807,"598 Broadway, New York, NY 10012, USA"
349,Manhattan,512,20,40.7247394,-73.997567,"581 Broadway, New York, NY 10012, USA"
350,Manhattan,512,23,40.724518,-73.997855,"575 Broadway, New York, NY 10012, USA"
351,Manhattan,513,35,40.7249634,-73.9985692,"147 Mercer St, New York, NY 10012, USA"
352,Manhattan,516,26,40.7268669,-74.0007476,"150 Thompson St, New York, NY 10012, USA"
353,Manhattan,521,1,40.7247667,-73.9941645,"56 E Houston St, New York, NY 10012, USA"
354,Manhattan,521,45,40.7245293,-73.9935051,"72 E Houston St, New York, NY 10012, USA"
355,Manhattan,522,5,40.7258022,-73.9959512,"624 Broadway, New York, NY 10012, USA"
356,Manhattan,522,28,40.7258549,-73.9952261,"165 Crosby St, New York, NY 10012, USA"
357,Manhattan,523,44,40.7262041,-73.9964357,"629 Broadway, New York, NY 10012, USA"
358,Manhattan,523,47,40.7260742,-73.9967564,"623 Broadway, New York, NY 10012, USA"
359,Manhattan,523,48,40.7259775,-73.9967085,"621 Broadway, New York, NY 10012, USA"
360,Manhattan,524,1,40.7277494,-73.9991258,"507 LaGuardia Pl, New York, NY 10012, USA"
361,Manhattan,524,66,40.7271435,-73.997071,"98 Bleecker St, New York, NY 10012, USA"
362,Manhattan,525,29,40.727803,-74.0009675,"122 W Houston St, New York, NY 10012, USA"
363,Manhattan,527,27,40.7351399,-73.9987229,"263 6th Ave, New York, NY 10011, USA"
364,Manhattan,528,12,40.7290036,-74.0045004,"56 Downing St, New York, NY 10014, USA"
365,Manhattan,529,15,40.7265763,-73.994366,"13 Bond St, New York, NY 10012, USA"
366,Manhattan,529,62,40.725869,-73.994278,"49 Bleecker St, New York, NY 10012, USA"
367,Manhattan,529,72,40.726303,-73.9953924,"69 Bleecker St, New York, NY 10012, USA"
368,Manhattan,530,1,40.7273153,-73.994761,"674 Broadway, New York, NY 10012, USA"
369,Manhattan,530,46,40.7262717,-73.992874,"42/44 Bond St, New York, NY 10012, USA"
370,Manhattan,531,20,40.7275031,-73.9926252,"26 E 4th St, New York, NY 10003, USA"
371,Manhattan,532,8,40.7278254,-73.9947669,"681 Broadway, New York, NY 10012, USA"
372,Manhattan,532,15,40.7273775,-73.9953251,"661 Broadway, New York, NY 10012, USA"
373,Manhattan,533,1,40.7273354,-73.9974505,"133 Bleecker St, New York, NY 10012, USA"
374,Manhattan,535,1,40.7285027,-73.9961978,"29 W 3rd St, New York, NY 10012, USA"
375,Manhattan,535,8,40.7295648,-73.9965821,"76 Washington Square S, New York, NY 10012, USA"
376,Manhattan,535,36,40.7289041,-73.9954832,"259 Mercer St, New York, NY 10012, USA"
377,Manhattan,538,40,40.7301258,-73.9977234,"61 Washington Square S, New York, NY 10012, USA"
378,Manhattan,540,14,40.7301266,-74.000183,"132 MacDougal St, New York, NY 10012, USA"
379,Manhattan,541,1,40.7307048,-73.9996865,"146 MacDougal St, New York, NY 10012, USA"
380,Manhattan,541,18,40.7296547,-73.9964506,"51 West 4th Street, New York, NY 10012, USA"
381,Manhattan,541,33,40.7304499,-73.9989065,"255 Sullivan St, New York, NY 10012, USA"
382,Manhattan,543,53,40.7309374,-73.9998653,"139 MacDougal St, New York, NY 10012, USA"
383,Manhattan,544,1,40.7278126,-73.9928247,"21 E 4th St, New York, NY 10003, USA"
384,Manhattan,544,12,40.7285389,-73.9921165,"417 Lafayette St, New York, NY 10003, USA"
385,Manhattan,544,13,40.7287577,-73.9919189,"421 Lafayette St, New York, NY 10003, USA"
386,Manhattan,544,45,40.7283289,-73.9915885,"36 Cooper Sq, New York, NY 10003, USA"
387,Manhattan,544,48,40.7281505,-73.9916835,"30 Cooper Sq, New York, NY 10003, USA"
388,Manhattan,544,50,40.7275673,-73.9914387,"26 Cooper Sq, New York, NY 10003, USA"
389,Manhattan,544,65,40.72754,-73.9919746,"8 Cooper Sq, New York, NY 10003, USA"
390,Manhattan,544,76,40.7300875,-73.9899932,"16 3rd Ave, New York, NY 10003, USA"
391,Manhattan,545,15,40.729212,-73.9927959,"730 Broadway, New York, NY 10003, USA"
392,Manhattan,545,26,40.7298791,-73.9925831,"2 Astor Pl, New York, NY 10003, USA"
393,Manhattan,546,1,40.7296921,-73.9964748,"77 Washington Square E, New York, NY 10003, USA"
394,Manhattan,546,5,40.7299735,-73.9959557,"36 Washington Pl, New York, NY 10003, USA"
395,Manhattan,546,10,40.7296991,-73.9954861,"239 Greene St, New York, NY 10003, USA"
396,Manhattan,546,11,40.7293338,-73.9958253,"237 Greene St, New York, NY 10003, USA"
397,Manhattan,546,21,40.728999,-73.9950735,"265 Mercer St, New York, NY 10003, USA"
398,Manhattan,546,26,40.7292406,-73.995549,"29 West 4th Street, New York, NY 10012, USA"
399,Manhattan,546,31,40.7292647,-73.9945431,"278 Mercer St, New York, NY 10012, USA"
400,Manhattan,546,35,40.7289777,-73.9943015,"709 Broadway, New York, NY 10003, USA"
401,Manhattan,547,1,40.7301616,-73.9960707,"35 Washington Pl, New York, NY 10003, USA"
402,Manhattan,547,5,40.7301772,-73.9951144,"247 Greene St, New York, NY 10003, USA"
403,Manhattan,547,8,40.7301013,-73.9951475,"245 Greene St, New York, NY 10003, USA"
404,Manhattan,547,19,40.7296707,-73.9944644,"283 Mercer St, New York, NY 10003, USA"
405,Manhattan,547,20,40.7298786,-73.9949769,"19 Washington Pl, New York, NY 10003, USA"
406,Manhattan,547,26,40.7295291,-73.9942955,"284 Mercer St, New York, NY 10003, USA"
407,Manhattan,547,30,40.7294128,-73.9936989,"719 Broadway, New York, NY 10003, USA"
408,Manhattan,548,9,40.7314275,-73.9946162,"34 E 8th St, New York, NY 10003, USA"
409,Manhattan,548,21,40.7305294,-73.9949135,"253 Greene St, New York, NY 10003, USA"
410,Manhattan,548,40,40.7303626,-73.9938848,"295 Mercer St, New York, NY 10003, USA"
411,Manhattan,548,70,40.7301082,-73.993128,"741 Broadway, New York, NY 10003, USA"
412,Manhattan,550,1,40.7310589,-73.9954591,"4 University Pl, New York, NY 10003, USA"
413,Manhattan,550,13,40.7313921,-73.9962708,"1 1/2 5th Ave, New York, NY 10003, USA"
414,Manhattan,552,10,40.7319975,-74.0002796,"86 Washington Pl, New York, NY 10011, USA"
415,Manhattan,552,26,40.7313186,-73.9997376,"37 Washington Square W, New York, NY 10011, USA"
416,Manhattan,556,1,40.7319651,-73.9902178,"91 4th Ave, New York, NY 10003, USA"
417,Manhattan,556,15,40.7310581,-73.989449,"89 E 10th St, New York, NY 10003, USA"
418,Manhattan,556,48,40.7324699,-73.9902669,"108 E 12th St, New York, NY 10003, USA"
419,Manhattan,557,17,40.7330079,-73.9909326,"824 Broadway, New York, NY 10003, USA"
420,Manhattan,557,22,40.7327696,-73.9900294,"118 4th Ave, New York, NY 10003, USA"
421,Manhattan,558,13,40.7330441,-73.9892755,"112 E 13th St, New York, NY 10003, USA"
422,Manhattan,559,12,40.73352,-73.9893581,"109 E 13th St, New York, NY 10003, USA"
423,Manhattan,559,22,40.7330739,-73.9882949,"135 E 13th St, New York, NY 10003, USA"
424,Manhattan,559,55,40.7332661,-73.9887485,"121 E 13th St, New York, NY 10003, USA"
425,Manhattan,561,1,40.732148,-73.9937198,"31 E 9th St, New York, NY 10003, USA"
426,Manhattan,561,9,40.732299,-73.9933102,"30 E 10th St, New York, NY 10003, USA"
427,Manhattan,561,45,40.7319159,-73.9932819,"45 E 9th St, New York, NY 10003, USA"
428,Manhattan,562,24,40.7323831,-73.9914888,"799 Broadway, New York, NY 10003, USA"
429,Manhattan,562,30,40.7320695,-73.9916885,"789 Broadway, New York, NY 10003, USA"
430,Manhattan,562,44,40.7324949,-73.9932441,"27 E 10th St, New York, NY 10003, USA"
431,Manhattan,563,19,40.7335487,-73.9924202,"34 E 12th St, New York, NY 10003, USA"
432,Manhattan,563,31,40.7331902,-73.9912975,"819 Broadway, New York, NY 10003, USA"
433,Manhattan,563,46,40.7330939,-73.9923323,"59 E 11th St, New York, NY 10003, USA"
434,Manhattan,564,7,40.7342685,-73.9919911,"46 E 13th St, New York, NY 10003, USA"
435,Manhattan,564,11,40.7340755,-73.9917775,"52 E 13th St, New York, NY 10003, USA"
436,Manhattan,564,39,40.7336041,-73.9906703,"838 Broadway, 838 Broadway, New York, NY 10003, USA"
437,Manhattan,564,45,40.7335363,-73.9898716,"138 4th Ave, New York, NY 10003, USA"
438,Manhattan,565,11,40.73427,-73.9909418,"51 E 13th St, New York, NY 10003, USA"
439,Manhattan,565,9021,40.7337304,-73.9900339,"140 4th Ave, New York, NY 10003, USA"
440,Manhattan,568,1,40.7336265,-73.9950366,"37 5th Ave, New York, NY 10011, USA"
441,Manhattan,568,21,40.7331759,-73.9937618,"68 University Pl, New York, NY 10003, USA"
442,Manhattan,569,24,40.7339082,-73.9932305,"26 E 12th St, New York, NY 10003, USA"
443,Manhattan,570,8,40.7348833,-73.9937004,"10 E 13th St, New York, NY 10003, USA"
444,Manhattan,570,11,Not Found,,
445,Manhattan,570,17,40.734652,-73.99297,"26 E 13th St, New York, NY 10003, USA"
446,Manhattan,570,42,40.73447,-73.9935626,"9 E 12th St, New York, NY 10003, USA"
447,Manhattan,571,1,40.7353659,-73.9937911,"63 5th Ave, New York, NY 10003, USA"
448,Manhattan,571,25,40.7348061,-73.9924,"29 E 13th St, New York, NY 10003, USA"
449,Manhattan,572,26,40.7333268,-73.9975102,"28 W 9th St, New York, NY 10011, USA"
450,Manhattan,572,38,40.7328869,-73.9964621,"20 5th Ave, New York, NY 10011, USA"
451,Manhattan,573,19,40.7341489,-73.9976229,"46 W 10th St, New York, NY 10011, USA"
452,Manhattan,574,5,40.7350998,-73.9981866,"454 6th Ave, New York, NY 10011, USA"
453,Manhattan,574,15,40.7348128,-73.9973609,"58 W 11th St, New York, NY 10011, USA"
454,Manhattan,575,11,40.7357907,-73.9977062,"482 6th Ave, New York, NY 10011, USA"
455,Manhattan,575,17,40.735319,-73.9976168,"69 W 11th St, New York, NY 10011, USA"
456,Manhattan,576,36,40.7353176,-73.9941677,"70 5th Ave, New York, NY 10011, USA"
457,Manhattan,576,46,40.7350726,-73.9947795,"62 5th Ave, New York, NY 10011, USA"
458,Manhattan,577,10,40.7370013,-73.9964211,"60 W 14th St, New York, NY 10011, USA"
459,Manhattan,577,15,40.7365061,-73.996322,"49 W 13th St, New York, NY 10011, USA"
460,Manhattan,577,34,40.7360052,-73.9950777,"11 W 13th St, New York, NY 10011, USA"
461,Manhattan,578,47,40.7245043,-74.0070222,"590 Broome St, New York, NY 10013, USA"
462,Manhattan,578,67,40.7249132,-74.0064044,"30 Dominick St, New York, NY 10013, USA"
463,Manhattan,580,15,40.7269332,-74.0061188,"66 Charlton St, New York, NY 10014, USA"
464,Manhattan,580,60,40.7277953,-74.0062043,"76 King St, New York, NY 10014, USA"
465,Manhattan,580,63,40.7275441,-74.0057975,"181 Varick St, New York, NY 10014, USA"
466,Manhattan,585,1,40.7319293,-74.0063049,"78 Barrow St, New York, NY 10014, USA"
467,Manhattan,587,46,40.73193,-74.0045915,"57 Barrow St, New York, NY 10014, USA"
468,Manhattan,590,22,40.7321761,-74.001838,"2 Jones St #8, New York, NY 10014, USA"
469,Manhattan,590,34,40.7317786,-74.0016198,"7 Cornelia St, New York, NY 10014, USA"
470,Manhattan,591,40,40.7330602,-74.0039167,"317 Bleecker St, New York, NY 10014, USA"
471,Manhattan,592,40,40.7334626,-74.0022999,"82 Grove St, New York, NY 10014, USA"
472,Manhattan,592,82,40.7331109,-74.0017575,"15 Sheridan Square, New York, NY 10014, USA"
473,Manhattan,594,87,Not Found,,
474,Manhattan,595,11,40.7249005,-74.0105798,"536 Canal St, New York, NY 10013, USA"
475,Manhattan,597,1,40.7112932,-74.0120787,"521 Greenwich St, New York, NY 10006, USA"
476,Manhattan,597,5,40.7263621,-74.0086338,"523 Greenwich St, New York, NY 10013, USA"
477,Manhattan,597,12,40.7266036,-74.0078829,"321 Hudson St, New York, NY 10013, USA"
478,Manhattan,597,55,40.7271957,-74.0078564,"96 Charlton St, New York, NY 10014, USA"
479,Manhattan,599,64,40.7287425,-74.0070902,"385 Hudson St, New York, NY 10014, USA"
480,Manhattan,600,29,40.7297193,-74.0091415,"60 Clarkson St, New York, NY 10014, USA"
481,Manhattan,601,52,40.7300606,-74.0077731,"118 Leroy St, New York, NY 10014, USA"
482,Manhattan,602,36,40.7310719,-74.0080047,"634 Greenwich St, New York, NY 10014, USA"
483,Manhattan,603,46,40.7314763,-74.0082118,"642 Greenwich St, New York, NY 10014, USA"
484,Manhattan,604,33,40.7320488,-74.0086853,"112 Barrow St, New York, NY 10014, USA"
485,Manhattan,609,33,40.7373962,-73.9976716,"110 W 14th St, New York, NY 10011, USA"
486,Manhattan,609,47,40.7369025,-73.9974628,"511 6th Ave, New York, NY 10011, USA"
487,Manhattan,609,53,40.737202,-73.9980639,"121 W 13th St, New York, NY 10011, USA"
488,Manhattan,611,27,40.7347909,-74.0016683,"194 Waverly Pl, New York, NY 10014, USA"
489,Manhattan,612,33,40.7351919,-74.0024809,"29 Charles St, New York, NY 10014, USA"
490,Manhattan,614,61,40.7366738,-74.001414,"77 Greenwich Ave, New York, NY 10014, USA"
491,Manhattan,615,36,40.7372855,-74.0021116,"7 Bank St, New York, NY 10014, USA"
492,Manhattan,616,27,40.738364,-74.0023551,"119 Greenwich Ave, New York, NY 10014, USA"
493,Manhattan,617,36,40.738523,-74.0020789,"118 Greenwich Ave, New York, NY 10011, USA"
494,Manhattan,618,28,40.7387151,-74.0005641,"208 W 14th St, New York, NY 10011, USA"
495,Manhattan,618,33,40.7384769,-74.0001751,"60 7th Ave, New York, NY 10011, USA"
496,Manhattan,618,42,40.7383176,-74.0006864,"207 W 13th St, New York, NY 10011, USA"
497,Manhattan,618,44,40.7381803,-74.0009317,"211 W 13th St, New York, NY 10011, USA"
498,Manhattan,619,1,40.7332251,-74.0060895,"125 Christopher St, New York, NY 10014, USA"
499,Manhattan,619,33,40.7335804,-74.0046921,"338 Bleecker St, New York, NY 10014, USA"
500,Manhattan,622,56,40.7356488,-74.003736,"59 Perry St, New York, NY 10014, USA"
501,Manhattan,624,41,40.7372429,-74.004351,"300 W 12th St, New York, NY 10014, USA"
502,Manhattan,624,44,40.7373724,-74.004301,"294 W 12th St, New York, NY 10014, USA"
503,Manhattan,627,5,40.7392509,-74.006262,"40 Gansevoort St, New York, NY 10014, USA"
504,Manhattan,627,43,40.7392568,-74.004055,"2 Gansevoort St, New York, NY 10014, USA"
505,Manhattan,628,4,40.7402613,-74.005868,"20 9th Ave, New York, NY 10014, USA"
506,Manhattan,629,29,40.739956,-74.00344,"312 W 14th St, New York, NY 10014, USA"
507,Manhattan,629,44,40.7396217,-74.003801,"315 W 13th St, New York, NY 10014, USA"
508,Manhattan,631,30,40.7113119,-74.012072,"701 Greenwich St, New York, NY 10006, USA"
509,Manhattan,634,16,40.7361766,-74.007491,"118 Bank St, New York, NY 10014, USA"
510,Manhattan,639,1,40.7369707,-74.010062,"465 West St, New York, NY 10014, USA"
511,Manhattan,640,21,40.7371084,-74.008564,"56 Bethune St, New York, NY 10014, USA"
512,Manhattan,641,17,40.7380063,-74.008762,"122 Jane St, New York, NY 10014, USA"
513,Manhattan,642,4,40.7386826,-74.009375,"517 West St, New York, NY 10014, USA"
514,Manhattan,643,1,40.7387679,-74.010134,"533 West St, New York, NY 10014, USA"
515,Manhattan,644,43,40.7395541,-74.007409,"65 Gansevoort St, New York, NY 10014, USA"
516,Manhattan,645,11,40.7405683,-74.008297,"49 Little W 12th St, New York, NY 10014, USA"
517,Manhattan,645,35,40.739999,-74.006891,"15 Little W 12th St, New York, NY 10014, USA"
518,Manhattan,645,49,40.7400775,-74.006433,"19 9th Ave, New York, NY 10003, USA"
519,Manhattan,646,27,40.7416182,-74.007024,"877 Washington St, New York, NY 10014, USA"
520,Manhattan,646,30,40.7412664,-74.006803,"424 W 14th St, New York, NY 10014, USA"
521,Manhattan,646,38,40.7408746,-74.006004,"408 W 14th St, New York, NY 10014, USA"
522,Manhattan,646,49,40.7406909,-74.006444,"409 W 13th St, New York, NY 10014, USA"
523,Manhattan,646,57,40.7409566,-74.006975,"425 W 13th St, New York, NY 10014, USA"
524,Manhattan,670,50,40.7508433,-74.006256,"235 11th Ave, New York, NY 10001, USA"
525,Manhattan,670,70,40.7507718,-74.005646,"243 11th Ave, New York, NY 10001, USA"
526,Manhattan,672,1,40.7513769,-74.0052,"259 11th Ave, New York, NY 10001, USA"
527,Manhattan,675,39,40.754149,-74.005873,"616 W 30th St, New York, NY 10001, USA"
528,Manhattan,687,29,40.7730269,-73.9855,"95 Amsterdam Ave, New York, NY 10023, USA"
529,Manhattan,690,12,40.745893,-74.008034,"94 11th Ave, New York, NY 10011, USA"
530,Manhattan,691,43,40.7462581,-74.007124,"530 W 20th St, New York, NY 10011, USA"
531,Manhattan,692,15,40.7466672,-74.00701,"535 W 20th St, New York, NY 10011, USA"
532,Manhattan,693,10,40.7474443,-74.007067,"545 W 21st St, New York, NY 10011, USA"
533,Manhattan,693,23,Not Found,,
534,Manhattan,693,64,40.7481878,-74.007429,"160 11th Ave, New York, NY 10011, USA"
535,Manhattan,696,1,40.7500491,-74.006215,"208 11th Ave, New York, NY 10001, USA"
536,Manhattan,696,13,40.7491925,-74.005276,"535 W 24th St, New York, NY 10011, USA"
537,Manhattan,696,65,40.750183,-74.006096,"218 11th Ave, New York, NY 10001, USA"
538,Manhattan,697,5,40.7501181,-74.005277,"555 W 25th St, New York, NY 10001, USA"
539,Manhattan,697,13,40.7496642,-74.004368,"529 W 25th St, New York, NY 10001, USA"
540,Manhattan,697,23,40.7495352,-74.004061,"519 W 25th St, New York, NY 10001, USA"
541,Manhattan,697,31,40.7496681,-74.003172,"273 10th Ave, New York, NY 10001, USA"
